"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",29726.010898,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",30033.352453,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",30399.819552,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",30998.491687,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",31353.358156,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",30723.760186,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",29685.872569,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",29405.213433,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",28520.642318,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",27738.896491,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",27606.249491,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",28084.549405,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",29453.091181,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",30494.918098,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",31297.128627,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",31917.128258,,
"ESP","Spain","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",32181.175313,"P","Provisional value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",22439.977857,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",22444.853528,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",22910.97202,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",23732.632225,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",23752.496344,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",24782.681905,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",24898.717448,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",23907.923924,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",23961.571529,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",24683.881086,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",24900.013795,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",24469.201744,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",24313.581727,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",24581.238846,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",25926.973389,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",26436.011875,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",27697.634645,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",28548.749777,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",29152.159138,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",29615.528241,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",29213.856962,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",28559.17077,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",27553.837956,"E","Estimated value"
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",26099.456788,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",27735.596393,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",29234.23857,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",29370.556071,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",30082.904318,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",31375.064491,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",32749.385737,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",33957.761058,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",33935.498654,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",34216.894421,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",35480.964827,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",36339.033877,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",37284.65613,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",39519.849569,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",41025.505408,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",40351.501098,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",37334.617206,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",39667.913691,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",40288.94556,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",39631.613077,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",39734.925081,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",40362.552965,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",41353.090751,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",41598.544452,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",42436.72791,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",42464.958729,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",43500.799251,,
"SWE","Sweden","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",41687.50311,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",42604.832912,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",42744.96353,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",44249.114041,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",45842.203582,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",46522.451288,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",48208.150577,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",46819.193789,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",45896.678389,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",47881.596235,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",48648.949731,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",50908.400431,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",52284.746043,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",49703.450177,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",45578.559693,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",48572.906743,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",52947.715789,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",50660.097901,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",51968.332174,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",51610.32271,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",50927.729414,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",52290.825712,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",51032.942509,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",50255.150247,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",49507.419009,,
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",50005.694484,"P","Provisional value"
"CHE","Switzerland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",46860.413793,"P","Provisional value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",23655.701732,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",23776.850021,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",23312.444607,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",23675.418206,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",24287.019796,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",25080.659953,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",25436.955325,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",26094.259995,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",27837.814859,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",29438.264203,"E","Estimated value"
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",30031.531139,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",31189.08142,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",31853.871714,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",32760.136919,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",33774.16873,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",34461.997447,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",35281.632146,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",35373.540781,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",35552.075723,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",34537.026697,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",32762.125413,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",33758.254513,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",33902.928826,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",33662.84211,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",33947.53189,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",34977.025553,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",35655.947759,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",36094.49063,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",36931.288576,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",37229.034851,,
"GBR","United Kingdom","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",38125.806678,,
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",10556.479951,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",11207.768356,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",11539.614709,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",11380.378863,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",11850.109962,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",12054.438749,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",12269.371164,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",12663.884337,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",13996.711591,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",15117.716358,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",16738.574511,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",17727.269285,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",17429.306621,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",17314.280752,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",19151.735509,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",20060.331635,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",20989.89368,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",21434.741217,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",21700.029186,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",21922.842841,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",22195.765836,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",22436.209965,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",22685.684873,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",22685.998483,"E","Estimated value"
"CHL","Chile","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",21336.409871,"E","Estimated value"
